cell_id	coords
927	[[5809, 2567], [5803, 2567], [5799, 2564], [5793, 2562], [5793, 2547], [5794, 2546], [5794, 2535], [5795, 2534], [5795, 2521], [5796, 2519], [5798, 2518], [5803, 2513], [5803, 2512], [5805, 2510], [5807, 2511], [5815, 2511], [5816, 2512], [5827, 2513], [5827, 2516], [5828, 2517], [5828, 2521], [5829, 2522], [5829, 2535], [5828, 2536], [5826, 2544], [5824, 2547], [5823, 2552], [5821, 2554], [5818, 2560], [5812, 2566], [5810, 2566], [5809, 2567]]
929	[[2619, 2566], [2617, 2563], [2618, 2562], [2619, 2557], [2622, 2556], [2625, 2554], [2628, 2554], [2629, 2556], [2627, 2558], [2623, 2558], [2621, 2560], [2621, 2563], [2619, 2566]]
930	[[2870, 2610], [2866, 2607], [2864, 2607], [2860, 2605], [2858, 2601], [2858, 2596], [2857, 2595], [2857, 2592], [2858, 2591], [2858, 2588], [2861, 2583], [2865, 2582], [2872, 2573], [2874, 2572], [2878, 2572], [2883, 2577], [2883, 2579], [2882, 2580], [2878, 2580], [2873, 2583], [2871, 2581], [2870, 2581], [2868, 2584], [2864, 2585], [2864, 2590], [2865, 2592], [2871, 2598], [2873, 2602], [2873, 2606], [2870, 2610]]
931	[[3492, 2592], [3491, 2590], [3493, 2586], [3497, 2582], [3499, 2581], [3502, 2581], [3503, 2580], [3508, 2581], [3503, 2581], [3496, 2585], [3492, 2592]]
932	[[4619, 2634], [4617, 2633], [4617, 2631], [4614, 2625], [4612, 2623], [4610, 2619], [4610, 2610], [4611, 2609], [4611, 2604], [4610, 2603], [4610, 2596], [4614, 2591], [4626, 2585], [4629, 2585], [4630, 2584], [4632, 2584], [4633, 2585], [4638, 2585], [4644, 2591], [4644, 2592], [4646, 2594], [4650, 2601], [4650, 2609], [4649, 2610], [4649, 2614], [4646, 2618], [4646, 2621], [4644, 2625], [4637, 2631], [4633, 2632], [4632, 2633], [4630, 2633], [4629, 2634], [4619, 2634]]
933	[[1508, 2633], [1507, 2631], [1505, 2629], [1505, 2628], [1498, 2621], [1497, 2618], [1487, 2608], [1488, 2607], [1492, 2611], [1501, 2616], [1501, 2618], [1506, 2622], [1507, 2624], [1509, 2623], [1510, 2625], [1509, 2626], [1510, 2627], [1510, 2629], [1508, 2631], [1508, 2633]]
934	[[6002, 2666], [6001, 2664], [6000, 2663], [6000, 2661], [5999, 2660], [5998, 2653], [5995, 2649], [5993, 2648], [5990, 2648], [5989, 2649], [5985, 2649], [5984, 2650], [5983, 2649], [5981, 2649], [5977, 2646], [5979, 2644], [5979, 2643], [5989, 2633], [5991, 2633], [5992, 2632], [5996, 2633], [6000, 2638], [6000, 2639], [6003, 2643], [6004, 2649], [6005, 2650], [6005, 2659], [6004, 2660], [6003, 2665], [6002, 2666]]
937	[[2818, 2694], [2811, 2689], [2811, 2686], [2810, 2685], [2809, 2677], [2810, 2676], [2810, 2668], [2811, 2667], [2811, 2664], [2813, 2661], [2814, 2657], [2822, 2648], [2828, 2645], [2832, 2645], [2838, 2648], [2843, 2657], [2843, 2660], [2844, 2661], [2844, 2674], [2843, 2675], [2843, 2678], [2842, 2679], [2842, 2681], [2839, 2687], [2832, 2693], [2830, 2693], [2829, 2694], [2818, 2694]]
939	[[5838, 2734], [5844, 2728], [5848, 2726], [5851, 2727], [5845, 2729], [5839, 2734], [5838, 2734]]
944	[[4623, 2781], [4620, 2782], [4618, 2781], [4617, 2779], [4614, 2778], [4612, 2777], [4609, 2770], [4608, 2768], [4606, 2767], [4593, 2767], [4588, 2762], [4585, 2762], [4588, 2759], [4590, 2759], [4592, 2757], [4593, 2757], [4593, 2759], [4597, 2762], [4601, 2764], [4606, 2765], [4607, 2766], [4613, 2766], [4614, 2767], [4621, 2767], [4622, 2766], [4624, 2766], [4624, 2770], [4625, 2771], [4625, 2776], [4624, 2777], [4623, 2781]]
947	[[5392, 2821], [5391, 2820], [5389, 2820], [5384, 2816], [5383, 2814], [5382, 2808], [5381, 2807], [5381, 2801], [5380, 2800], [5380, 2797], [5381, 2796], [5381, 2787], [5382, 2786], [5382, 2784], [5383, 2783], [5384, 2779], [5386, 2777], [5386, 2776], [5393, 2769], [5396, 2769], [5397, 2768], [5398, 2769], [5403, 2769], [5407, 2772], [5408, 2772], [5408, 2774], [5411, 2777], [5412, 2780], [5414, 2782], [5412, 2786], [5412, 2789], [5411, 2790], [5411, 2793], [5410, 2794], [5408, 2802], [5405, 2807], [5405, 2809], [5402, 2815], [5400, 2817], [5399, 2820], [5397, 2821], [5392, 2821]]
950	[[6073, 2846], [6072, 2845], [6068, 2845], [6066, 2844], [6061, 2839], [6060, 2829], [6061, 2828], [6061, 2822], [6062, 2821], [6062, 2818], [6063, 2817], [6064, 2812], [6069, 2802], [6074, 2797], [6080, 2794], [6087, 2794], [6091, 2798], [6094, 2804], [6094, 2813], [6093, 2814], [6093, 2818], [6090, 2824], [6090, 2826], [6088, 2829], [6087, 2835], [6084, 2839], [6084, 2840], [6080, 2844], [6076, 2846], [6073, 2846]]
952	[[1526, 2842], [1526, 2843], [1526, 2843], [1525, 2843], [1526, 2842]]
953	[[3699, 2870], [3697, 2869], [3696, 2870], [3694, 2870], [3693, 2869], [3692, 2870], [3690, 2870], [3686, 2868], [3682, 2865], [3680, 2861], [3680, 2859], [3679, 2858], [3679, 2851], [3678, 2850], [3679, 2849], [3678, 2848], [3680, 2844], [3686, 2838], [3690, 2837], [3693, 2835], [3700, 2835], [3701, 2836], [3705, 2837], [3709, 2842], [3711, 2846], [3711, 2851], [3710, 2852], [3710, 2854], [3704, 2866], [3699, 2870]]
954	[[1451, 2864], [1449, 2863], [1449, 2862], [1445, 2859], [1442, 2853], [1442, 2851], [1440, 2847], [1440, 2844], [1439, 2843], [1438, 2838], [1436, 2836], [1436, 2834], [1438, 2832], [1441, 2826], [1451, 2816], [1452, 2816], [1455, 2813], [1462, 2809], [1467, 2809], [1471, 2813], [1475, 2820], [1475, 2827], [1474, 2828], [1474, 2838], [1473, 2839], [1473, 2846], [1472, 2847], [1472, 2852], [1465, 2857], [1463, 2857], [1461, 2859], [1459, 2859], [1453, 2862], [1451, 2864]]
960	[[1656, 2883], [1652, 2883], [1651, 2884], [1646, 2884], [1650, 2883], [1651, 2882], [1656, 2883]]
964	[[5675, 2972], [5671, 2969], [5671, 2968], [5667, 2965], [5664, 2959], [5664, 2949], [5665, 2948], [5665, 2944], [5666, 2943], [5666, 2938], [5667, 2937], [5667, 2935], [5670, 2929], [5674, 2924], [5680, 2921], [5683, 2921], [5684, 2920], [5692, 2920], [5696, 2924], [5699, 2930], [5700, 2935], [5701, 2936], [5701, 2940], [5700, 2941], [5700, 2944], [5698, 2948], [5697, 2956], [5694, 2960], [5693, 2963], [5685, 2971], [5683, 2971], [5682, 2972], [5675, 2972]]
965	[[3121, 2943], [3120, 2940], [3118, 2939], [3117, 2938], [3113, 2938], [3107, 2941], [3105, 2941], [3098, 2937], [3097, 2934], [3096, 2933], [3096, 2928], [3098, 2925], [3098, 2919], [3099, 2918], [3100, 2910], [3107, 2900], [3108, 2897], [3114, 2893], [3123, 2893], [3124, 2894], [3127, 2894], [3128, 2895], [3131, 2896], [3130, 2897], [3128, 2897], [3125, 2899], [3122, 2899], [3121, 2900], [3119, 2900], [3115, 2902], [3111, 2906], [3109, 2910], [3109, 2916], [3110, 2917], [3110, 2920], [3111, 2922], [3119, 2929], [3120, 2929], [3123, 2932], [3126, 2933], [3128, 2936], [3121, 2943]]
967	[[4970, 3011], [4965, 3008], [4963, 3008], [4960, 3006], [4958, 3006], [4951, 3002], [4950, 3000], [4949, 2999], [4949, 2997], [4948, 2996], [4948, 2987], [4949, 2986], [4949, 2984], [4951, 2980], [4953, 2978], [4955, 2974], [4958, 2971], [4958, 2970], [4965, 2963], [4967, 2962], [4968, 2964], [4968, 2968], [4970, 2969], [4970, 2970], [4977, 2978], [4979, 2982], [4979, 2984], [4980, 2985], [4980, 2989], [4981, 2990], [4980, 2992], [4980, 2998], [4977, 3004], [4976, 3009], [4976, 3009], [4974, 3008], [4970, 3011]]
968	[[3800, 3024], [3798, 3023], [3793, 3019], [3793, 3018], [3790, 3014], [3790, 3012], [3789, 3011], [3789, 3007], [3788, 3006], [3788, 2990], [3789, 2989], [3789, 2985], [3790, 2984], [3790, 2982], [3792, 2978], [3796, 2974], [3796, 2973], [3804, 2966], [3806, 2965], [3811, 2965], [3812, 2966], [3816, 2967], [3819, 2971], [3821, 2975], [3822, 2981], [3823, 2982], [3822, 2996], [3821, 2997], [3820, 3004], [3819, 3005], [3819, 3007], [3818, 3008], [3816, 3016], [3814, 3018], [3814, 3019], [3812, 3021], [3811, 3021], [3807, 3024], [3800, 3024]]
970	[[1573, 3012], [1572, 2992], [1573, 2991], [1573, 2988], [1577, 2984], [1583, 2981], [1587, 2977], [1589, 2976], [1590, 2977], [1592, 2974], [1594, 2974], [1597, 2971], [1600, 2970], [1607, 2965], [1607, 2966], [1604, 2969], [1604, 2973], [1605, 2973], [1606, 2972], [1607, 2974], [1609, 2973], [1609, 2974], [1608, 2975], [1611, 2977], [1611, 2980], [1612, 2981], [1612, 2986], [1613, 2987], [1612, 2988], [1612, 2990], [1610, 2994], [1608, 2994], [1608, 2998], [1606, 3002], [1606, 3009], [1605, 3011], [1603, 3013], [1597, 3016], [1595, 3016], [1594, 3017], [1586, 3017], [1585, 3016], [1583, 3016], [1579, 3014], [1575, 3011], [1573, 3012]]
972	[[6192, 3055], [6191, 3054], [6185, 3053], [6179, 3048], [6176, 3042], [6176, 3040], [6175, 3039], [6175, 3036], [6174, 3035], [6174, 3026], [6173, 3024], [6174, 3023], [6174, 3021], [6176, 3017], [6185, 3007], [6189, 3005], [6202, 3005], [6206, 3007], [6210, 3012], [6212, 3016], [6212, 3018], [6213, 3019], [6214, 3027], [6213, 3028], [6212, 3035], [6207, 3045], [6204, 3048], [6204, 3049], [6201, 3052], [6197, 3054], [6193, 3054], [6192, 3055]]
973	[[4830, 3016], [4829, 3015], [4825, 3015], [4823, 3014], [4816, 3008], [4815, 3005], [4813, 3003], [4808, 2993], [4808, 2988], [4807, 2987], [4807, 2980], [4808, 2979], [4808, 2975], [4809, 2974], [4810, 2969], [4814, 2964], [4815, 2964], [4817, 2962], [4820, 2962], [4821, 2961], [4822, 2962], [4826, 2962], [4830, 2964], [4836, 2971], [4836, 2972], [4838, 2974], [4839, 2980], [4840, 2981], [4840, 2988], [4841, 2989], [4841, 2993], [4840, 2994], [4840, 3004], [4839, 3005], [4839, 3008], [4837, 3012], [4835, 3014], [4831, 3015], [4830, 3016]]
974	[[5779, 3090], [5777, 3089], [5770, 3089], [5766, 3087], [5761, 3083], [5757, 3076], [5757, 3073], [5756, 3072], [5756, 3057], [5757, 3056], [5757, 3054], [5760, 3048], [5768, 3040], [5772, 3039], [5775, 3037], [5778, 3037], [5780, 3036], [5781, 3037], [5786, 3037], [5787, 3038], [5793, 3039], [5794, 3041], [5794, 3043], [5792, 3046], [5791, 3051], [5789, 3055], [5787, 3057], [5784, 3063], [5784, 3065], [5783, 3066], [5783, 3072], [5782, 3073], [5782, 3077], [5780, 3081], [5780, 3086], [5779, 3087], [5779, 3090]]
977	[[1706, 3107], [1706, 3107], [1700, 3104], [1697, 3102], [1697, 3101], [1704, 3100], [1705, 3102], [1705, 3105], [1706, 3107]]
978	[[1711, 3056], [1712, 3054], [1721, 3055], [1727, 3060], [1729, 3060], [1732, 3056], [1734, 3056], [1735, 3055], [1739, 3055], [1740, 3054], [1744, 3054], [1745, 3053], [1749, 3053], [1750, 3052], [1753, 3052], [1754, 3051], [1760, 3050], [1765, 3045], [1765, 3046], [1763, 3048], [1763, 3049], [1774, 3059], [1774, 3063], [1773, 3064], [1774, 3067], [1773, 3068], [1772, 3067], [1768, 3068], [1767, 3070], [1767, 3076], [1765, 3080], [1764, 3081], [1761, 3082], [1757, 3086], [1756, 3093], [1744, 3092], [1743, 3091], [1741, 3091], [1740, 3090], [1736, 3089], [1732, 3086], [1730, 3081], [1724, 3074], [1723, 3072], [1723, 3067], [1727, 3066], [1728, 3065], [1728, 3063], [1726, 3062], [1724, 3060], [1718, 3057], [1711, 3056]]
982	[[1831, 3110], [1831, 3111], [1831, 3111], [1830, 3111], [1831, 3110]]
984	[[4701, 3128], [4693, 3122], [4693, 3120], [4692, 3119], [4692, 3098], [4694, 3096], [4697, 3090], [4702, 3085], [4703, 3085], [4709, 3080], [4713, 3078], [4715, 3078], [4716, 3077], [4719, 3077], [4720, 3076], [4725, 3076], [4726, 3077], [4730, 3078], [4733, 3082], [4734, 3086], [4735, 3087], [4735, 3093], [4736, 3095], [4735, 3096], [4734, 3106], [4729, 3112], [4729, 3113], [4720, 3122], [4717, 3123], [4715, 3125], [4711, 3127], [4708, 3127], [4707, 3128], [4701, 3128]]
988	[[3833, 3127], [3833, 3128], [3833, 3128], [3832, 3128], [3833, 3127]]
989	[[3840, 3175], [3832, 3174], [3830, 3172], [3826, 3171], [3823, 3168], [3819, 3166], [3814, 3162], [3812, 3158], [3810, 3157], [3809, 3154], [3804, 3147], [3805, 3145], [3808, 3143], [3812, 3144], [3812, 3144], [3811, 3142], [3813, 3141], [3814, 3140], [3814, 3139], [3816, 3138], [3815, 3137], [3817, 3135], [3819, 3135], [3822, 3131], [3826, 3133], [3827, 3130], [3829, 3130], [3833, 3128], [3835, 3126], [3836, 3128], [3840, 3130], [3849, 3140], [3850, 3146], [3851, 3147], [3851, 3151], [3852, 3152], [3852, 3155], [3853, 3156], [3853, 3158], [3846, 3171], [3844, 3173], [3840, 3175]]
991	[[5703, 3186], [5699, 3185], [5698, 3184], [5696, 3184], [5695, 3183], [5692, 3183], [5691, 3182], [5688, 3182], [5686, 3181], [5679, 3171], [5678, 3165], [5677, 3164], [5677, 3155], [5678, 3154], [5678, 3149], [5679, 3148], [5679, 3145], [5684, 3138], [5684, 3137], [5687, 3134], [5691, 3133], [5692, 3132], [5697, 3132], [5698, 3133], [5701, 3133], [5702, 3134], [5706, 3135], [5710, 3141], [5711, 3143], [5711, 3146], [5712, 3147], [5713, 3157], [5712, 3158], [5712, 3164], [5711, 3165], [5711, 3168], [5710, 3169], [5710, 3173], [5705, 3184], [5703, 3186]]
992	[[5699, 3222], [5696, 3222], [5692, 3220], [5685, 3220], [5684, 3219], [5682, 3219], [5675, 3215], [5671, 3212], [5671, 3210], [5672, 3209], [5672, 3205], [5673, 3204], [5673, 3201], [5675, 3197], [5676, 3191], [5678, 3189], [5680, 3189], [5686, 3182], [5691, 3182], [5692, 3183], [5695, 3183], [5696, 3184], [5698, 3184], [5703, 3187], [5702, 3188], [5702, 3191], [5703, 3192], [5703, 3196], [5704, 3197], [5704, 3205], [5703, 3206], [5703, 3212], [5702, 3213], [5702, 3216], [5701, 3217], [5700, 3221], [5699, 3222]]
995	[[2017, 3256], [2015, 3253], [2011, 3252], [2008, 3250], [2009, 3249], [2004, 3244], [1992, 3247], [1991, 3246], [1989, 3246], [1987, 3244], [1986, 3238], [1992, 3227], [1992, 3224], [1993, 3223], [1994, 3216], [1996, 3212], [1996, 3209], [1998, 3207], [2002, 3207], [2003, 3206], [2007, 3205], [2016, 3213], [2021, 3215], [2025, 3220], [2025, 3217], [2027, 3220], [2030, 3226], [2028, 3226], [2028, 3233], [2029, 3234], [2029, 3238], [2028, 3239], [2027, 3244], [2017, 3256]]
996	[[1693, 3192], [1693, 3193], [1693, 3193], [1692, 3193], [1693, 3192]]
999	[[2312, 3227], [2312, 3228], [2312, 3228], [2311, 3228], [2312, 3227]]
1000	[[1744, 3277], [1743, 3277], [1745, 3275], [1745, 3276], [1744, 3277]]
1002	[[4278, 3299], [4271, 3295], [4272, 3291], [4276, 3287], [4279, 3288], [4281, 3290], [4283, 3290], [4284, 3291], [4288, 3291], [4292, 3289], [4298, 3283], [4300, 3279], [4300, 3276], [4301, 3275], [4301, 3270], [4300, 3269], [4300, 3263], [4299, 3262], [4299, 3260], [4298, 3259], [4298, 3257], [4297, 3256], [4297, 3254], [4295, 3250], [4295, 3248], [4297, 3246], [4300, 3250], [4302, 3254], [4302, 3256], [4303, 3257], [4303, 3263], [4304, 3264], [4304, 3274], [4305, 3276], [4301, 3283], [4301, 3288], [4299, 3289], [4297, 3294], [4294, 3297], [4290, 3299], [4278, 3299]]
1003	[[5613, 3321], [5610, 3321], [5609, 3320], [5607, 3320], [5601, 3318], [5601, 3316], [5600, 3315], [5600, 3309], [5599, 3308], [5598, 3303], [5595, 3297], [5589, 3289], [5590, 3288], [5590, 3286], [5593, 3283], [5593, 3282], [5596, 3279], [5596, 3278], [5602, 3272], [5612, 3272], [5618, 3275], [5621, 3279], [5622, 3285], [5623, 3286], [5623, 3289], [5624, 3290], [5624, 3307], [5623, 3308], [5623, 3310], [5620, 3316], [5616, 3320], [5614, 3320], [5613, 3321]]
1005	[[2076, 3314], [2075, 3305], [2074, 3304], [2074, 3301], [2077, 3297], [2077, 3296], [2088, 3286], [2102, 3279], [2106, 3279], [2110, 3281], [2113, 3285], [2115, 3289], [2115, 3298], [2114, 3299], [2114, 3301], [2113, 3303], [2104, 3311], [2104, 3312], [2103, 3311], [2096, 3311], [2095, 3312], [2086, 3312], [2085, 3313], [2080, 3313], [2079, 3314], [2076, 3314]]
1006	[[4421, 3329], [4413, 3332], [4411, 3334], [4409, 3334], [4405, 3331], [4397, 3331], [4396, 3330], [4392, 3330], [4387, 3328], [4396, 3323], [4407, 3323], [4407, 3325], [4412, 3328], [4417, 3328], [4419, 3325], [4421, 3329]]
1008	[[2038, 3361], [2035, 3356], [2027, 3347], [2023, 3345], [2018, 3341], [2019, 3340], [2019, 3336], [2021, 3332], [2021, 3329], [2023, 3325], [2023, 3322], [2025, 3321], [2025, 3320], [2032, 3313], [2033, 3313], [2037, 3310], [2053, 3309], [2054, 3310], [2058, 3310], [2059, 3311], [2061, 3311], [2065, 3313], [2069, 3318], [2071, 3322], [2071, 3324], [2072, 3325], [2072, 3329], [2071, 3330], [2071, 3332], [2068, 3335], [2067, 3335], [2066, 3337], [2061, 3342], [2061, 3343], [2057, 3346], [2054, 3352], [2050, 3356], [2047, 3356], [2044, 3359], [2038, 3361]]
1011	[[5267, 3376], [5265, 3374], [5262, 3373], [5254, 3366], [5253, 3364], [5253, 3362], [5252, 3361], [5252, 3356], [5253, 3355], [5253, 3348], [5254, 3347], [5254, 3345], [5257, 3339], [5262, 3334], [5266, 3333], [5269, 3331], [5276, 3331], [5277, 3332], [5281, 3333], [5287, 3340], [5291, 3348], [5292, 3354], [5294, 3356], [5296, 3362], [5286, 3366], [5284, 3368], [5280, 3370], [5278, 3370], [5276, 3372], [5269, 3376], [5267, 3376]]
1012	[[2130, 3359], [2130, 3360], [2130, 3360], [2129, 3360], [2130, 3359]]
1016	[[2169, 3392], [2167, 3391], [2167, 3390], [2161, 3384], [2162, 3383], [2167, 3388], [2169, 3392], [2169, 3392]]
1017	[[4760, 3416], [4759, 3414], [4758, 3413], [4758, 3411], [4757, 3410], [4757, 3407], [4755, 3404], [4754, 3393], [4757, 3389], [4757, 3387], [4760, 3382], [4760, 3380], [4762, 3376], [4762, 3373], [4766, 3372], [4770, 3370], [4773, 3370], [4774, 3369], [4779, 3369], [4780, 3370], [4784, 3371], [4791, 3380], [4791, 3382], [4793, 3386], [4793, 3392], [4794, 3393], [4794, 3397], [4793, 3398], [4793, 3401], [4791, 3404], [4791, 3406], [4789, 3410], [4783, 3415], [4781, 3415], [4777, 3417], [4768, 3417], [4767, 3416], [4760, 3416]]
1018	[[1816, 3455], [1807, 3455], [1803, 3452], [1802, 3452], [1795, 3446], [1794, 3440], [1793, 3439], [1793, 3436], [1792, 3435], [1792, 3420], [1793, 3419], [1794, 3414], [1797, 3410], [1797, 3409], [1800, 3406], [1807, 3402], [1815, 3402], [1821, 3405], [1825, 3410], [1826, 3416], [1827, 3417], [1827, 3421], [1828, 3422], [1828, 3431], [1827, 3432], [1827, 3442], [1826, 3443], [1826, 3446], [1825, 3448], [1819, 3454], [1817, 3454], [1816, 3455]]
1021	[[4655, 3485], [4649, 3484], [4641, 3478], [4640, 3476], [4640, 3473], [4638, 3469], [4638, 3466], [4637, 3465], [4637, 3461], [4636, 3460], [4636, 3448], [4637, 3447], [4638, 3441], [4640, 3437], [4646, 3431], [4648, 3431], [4649, 3430], [4654, 3430], [4660, 3433], [4664, 3440], [4664, 3443], [4665, 3444], [4665, 3447], [4666, 3448], [4666, 3463], [4665, 3464], [4665, 3469], [4664, 3470], [4664, 3472], [4663, 3473], [4663, 3475], [4662, 3476], [4661, 3480], [4657, 3484], [4655, 3485]]
1023	[[2178, 3523], [2177, 3521], [2176, 3520], [2176, 3518], [2175, 3517], [2175, 3514], [2174, 3513], [2173, 3505], [2171, 3501], [2171, 3496], [2170, 3495], [2170, 3493], [2168, 3492], [2168, 3490], [2173, 3484], [2175, 3479], [2177, 3477], [2179, 3473], [2180, 3474], [2185, 3474], [2193, 3469], [2198, 3468], [2201, 3471], [2202, 3475], [2204, 3478], [2204, 3480], [2211, 3487], [2214, 3494], [2216, 3496], [2208, 3496], [2207, 3497], [2203, 3498], [2201, 3500], [2194, 3514], [2194, 3516], [2193, 3517], [2193, 3519], [2192, 3520], [2192, 3522], [2179, 3522], [2178, 3523]]
1024	[[5463, 3532], [5456, 3532], [5454, 3531], [5448, 3526], [5441, 3512], [5440, 3506], [5439, 3505], [5439, 3501], [5438, 3500], [5438, 3490], [5439, 3489], [5439, 3486], [5441, 3483], [5441, 3481], [5442, 3479], [5447, 3474], [5451, 3473], [5452, 3472], [5461, 3472], [5462, 3473], [5464, 3473], [5469, 3479], [5470, 3483], [5471, 3484], [5471, 3486], [5472, 3487], [5472, 3489], [5473, 3490], [5473, 3495], [5474, 3496], [5474, 3510], [5473, 3511], [5473, 3516], [5472, 3517], [5472, 3520], [5470, 3522], [5470, 3524], [5468, 3528], [5463, 3532]]
1025	[[2404, 3509], [2404, 3509], [2400, 3507], [2402, 3506], [2404, 3509]]
1026	[[6359, 3544], [6358, 3537], [6357, 3536], [6356, 3531], [6351, 3526], [6348, 3514], [6345, 3510], [6345, 3509], [6342, 3506], [6350, 3497], [6350, 3495], [6353, 3492], [6354, 3493], [6361, 3493], [6366, 3489], [6370, 3488], [6371, 3487], [6376, 3487], [6377, 3488], [6380, 3488], [6381, 3489], [6387, 3490], [6388, 3491], [6394, 3491], [6394, 3495], [6395, 3496], [6395, 3499], [6396, 3500], [6396, 3503], [6397, 3504], [6397, 3515], [6396, 3516], [6396, 3519], [6395, 3520], [6395, 3522], [6393, 3526], [6391, 3528], [6389, 3532], [6381, 3540], [6375, 3543], [6372, 3543], [6371, 3544], [6366, 3544], [6365, 3543], [6360, 3543], [6359, 3544]]
1027	[[2375, 3528], [2375, 3526], [2374, 3525], [2375, 3520], [2377, 3516], [2381, 3512], [2385, 3510], [2387, 3510], [2391, 3508], [2395, 3508], [2399, 3506], [2403, 3508], [2406, 3512], [2405, 3520], [2401, 3525], [2403, 3527], [2403, 3529], [2402, 3530], [2402, 3532], [2401, 3533], [2396, 3533], [2398, 3529], [2398, 3528], [2396, 3528], [2392, 3533], [2389, 3533], [2386, 3530], [2380, 3530], [2375, 3528]]
1028	[[1799, 3566], [1795, 3566], [1794, 3565], [1792, 3565], [1785, 3559], [1784, 3555], [1783, 3554], [1783, 3551], [1782, 3550], [1782, 3545], [1781, 3544], [1781, 3532], [1782, 3531], [1782, 3528], [1785, 3522], [1788, 3519], [1788, 3518], [1793, 3513], [1795, 3512], [1803, 3512], [1807, 3517], [1811, 3525], [1811, 3528], [1812, 3529], [1812, 3536], [1813, 3537], [1813, 3545], [1812, 3546], [1812, 3549], [1811, 3550], [1811, 3553], [1809, 3556], [1809, 3558], [1803, 3564], [1799, 3566]]
1035	[[2630, 3706], [2629, 3705], [2627, 3705], [2619, 3697], [2619, 3695], [2618, 3694], [2618, 3692], [2616, 3688], [2616, 3684], [2614, 3682], [2619, 3681], [2619, 3679], [2616, 3674], [2616, 3669], [2618, 3667], [2620, 3667], [2621, 3666], [2623, 3666], [2627, 3664], [2628, 3663], [2631, 3657], [2631, 3655], [2632, 3654], [2632, 3650], [2630, 3646], [2626, 3641], [2627, 3640], [2628, 3641], [2635, 3641], [2642, 3634], [2644, 3633], [2647, 3633], [2648, 3632], [2652, 3632], [2659, 3641], [2659, 3645], [2663, 3650], [2663, 3656], [2662, 3657], [2662, 3661], [2664, 3664], [2664, 3666], [2661, 3669], [2659, 3673], [2658, 3680], [2654, 3688], [2648, 3694], [2646, 3695], [2646, 3697], [2647, 3698], [2645, 3698], [2644, 3699], [2640, 3699], [2638, 3700], [2634, 3705], [2630, 3706]]
